case_id,category,critical_value_type,polarity_class,expected_class,expected_behavior,outcome,correct,pass,forced_abstain,reason_class,failure_codes,arm,details_json
Q05,QUOTED_REPORTED,NUMBER,QUOTED_VALUE,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 22, ""kind"": ""NUMBER"", ""local_context"": ""The report quotes '100', while the limit is 120."", ""start"": 19, ""unit"": null, ""value"": ""100""}, {""end"": 47, ""kind"": ""NUMBER"", ""local_context"": ""The report quotes '100', while the limit is 120."", ""start"": 44, ""unit"": null, ""value"": ""120""}], ""baseline_duration_ms"": 0.039, ""critical_value_count"": 2, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.129, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 22, ""kind"": ""NUMBER"", ""local_context"": ""The report quotes '100', while the limit is 120."", ""start"": 19, ""unit"": null, ""value"": ""100""}, ""answer_local_context"": ""The report quotes '100', while the limit is 120."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 16, ""kind"": ""NUMBER"", ""local_context"": ""The limit is 120 requests per minute."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 13, ""unit"": null, ""value"": ""120""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}, {""answer_critical_token"": {""end"": 47, ""kind"": ""NUMBER"", ""local_context"": ""The report quotes '100', while the limit is 120."", ""start"": 44, ""unit"": null, ""value"": ""120""}, ""answer_local_context"": ""The report quotes '100', while the limit is 120."", ""per_support"": [{""matching_local_context"": [""The limit is 120 requests per minute.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 16, ""kind"": ""NUMBER"", ""local_context"": ""The limit is 120 requests per minute."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 13, ""unit"": null, ""value"": ""120""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
Q06,QUOTED_REPORTED,DURATION,QUOTED_VALUE,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 25, ""kind"": ""DURATION"", ""local_context"": ""The quoted claim '30 days' is repeated without correction."", ""start"": 18, ""unit"": ""day"", ""value"": ""30""}], ""baseline_duration_ms"": 0.025, ""critical_value_count"": 1, ""critical_value_type"": ""DURATION"", ""duration_ms"": 0.098, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 25, ""kind"": ""DURATION"", ""local_context"": ""The quoted claim '30 days' is repeated without correction."", ""start"": 18, ""unit"": ""day"", ""value"": ""30""}, ""answer_local_context"": ""The quoted claim '30 days' is repeated without correction."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 34, ""kind"": ""DURATION"", ""local_context"": ""The documented validity is 90 days."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 27, ""unit"": ""day"", ""value"": ""90""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
A01,AMBIGUOUS_POLARITY,DURATION,UNKNOWN,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 7, ""kind"": ""DURATION"", ""local_context"": ""30 days and 90 days are listed."", ""start"": 0, ""unit"": ""day"", ""value"": ""30""}, {""end"": 19, ""kind"": ""DURATION"", ""local_context"": ""30 days and 90 days are listed."", ""start"": 12, ""unit"": ""day"", ""value"": ""90""}], ""baseline_duration_ms"": 0.031, ""critical_value_count"": 2, ""critical_value_type"": ""DURATION"", ""duration_ms"": 0.103, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 7, ""kind"": ""DURATION"", ""local_context"": ""30 days and 90 days are listed."", ""start"": 0, ""unit"": ""day"", ""value"": ""30""}, ""answer_local_context"": ""30 days and 90 days are listed."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 34, ""kind"": ""DURATION"", ""local_context"": ""The documented validity is 90 days."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 27, ""unit"": ""day"", ""value"": ""90""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}, {""answer_critical_token"": {""end"": 19, ""kind"": ""DURATION"", ""local_context"": ""30 days and 90 days are listed."", ""start"": 12, ""unit"": ""day"", ""value"": ""90""}, ""answer_local_context"": ""30 days and 90 days are listed."", ""per_support"": [{""matching_local_context"": [""The documented validity is 90 days.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 34, ""kind"": ""DURATION"", ""local_context"": ""The documented validity is 90 days."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 27, ""unit"": ""day"", ""value"": ""90""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
A02,AMBIGUOUS_POLARITY,DURATION,UNKNOWN,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 7, ""kind"": ""DURATION"", ""local_context"": ""30 days versus 90 days?"", ""start"": 0, ""unit"": ""day"", ""value"": ""30""}, {""end"": 22, ""kind"": ""DURATION"", ""local_context"": ""30 days versus 90 days?"", ""start"": 15, ""unit"": ""day"", ""value"": ""90""}], ""baseline_duration_ms"": 0.03, ""critical_value_count"": 2, ""critical_value_type"": ""DURATION"", ""duration_ms"": 0.108, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 7, ""kind"": ""DURATION"", ""local_context"": ""30 days versus 90 days?"", ""start"": 0, ""unit"": ""day"", ""value"": ""30""}, ""answer_local_context"": ""30 days versus 90 days?"", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 34, ""kind"": ""DURATION"", ""local_context"": ""The documented validity is 90 days."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 27, ""unit"": ""day"", ""value"": ""90""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}, {""answer_critical_token"": {""end"": 22, ""kind"": ""DURATION"", ""local_context"": ""30 days versus 90 days?"", ""start"": 15, ""unit"": ""day"", ""value"": ""90""}, ""answer_local_context"": ""30 days versus 90 days?"", ""per_support"": [{""matching_local_context"": [""The documented validity is 90 days.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 34, ""kind"": ""DURATION"", ""local_context"": ""The documented validity is 90 days."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 27, ""unit"": ""day"", ""value"": ""90""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
A03,AMBIGUOUS_POLARITY,NUMBER,UNKNOWN,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 22, ""kind"": ""NUMBER"", ""local_context"": ""The limit could be 100 or 120 requests per minute."", ""start"": 19, ""unit"": null, ""value"": ""100""}, {""end"": 29, ""kind"": ""NUMBER"", ""local_context"": ""The limit could be 100 or 120 requests per minute."", ""start"": 26, ""unit"": null, ""value"": ""120""}], ""baseline_duration_ms"": 0.051, ""critical_value_count"": 2, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.15, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 22, ""kind"": ""NUMBER"", ""local_context"": ""The limit could be 100 or 120 requests per minute."", ""start"": 19, ""unit"": null, ""value"": ""100""}, ""answer_local_context"": ""The limit could be 100 or 120 requests per minute."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 27, ""kind"": ""NUMBER"", ""local_context"": ""The documented limit is 120 requests per minute."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 24, ""unit"": null, ""value"": ""120""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}, {""answer_critical_token"": {""end"": 29, ""kind"": ""NUMBER"", ""local_context"": ""The limit could be 100 or 120 requests per minute."", ""start"": 26, ""unit"": null, ""value"": ""120""}, ""answer_local_context"": ""The limit could be 100 or 120 requests per minute."", ""per_support"": [{""matching_local_context"": [""The documented limit is 120 requests per minute.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 27, ""kind"": ""NUMBER"", ""local_context"": ""The documented limit is 120 requests per minute."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 24, ""unit"": null, ""value"": ""120""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
A04,AMBIGUOUS_POLARITY,VERSION,UNKNOWN,INDETERMINATE,CONSERVATIVE_REJECT_OR_INDETERMINATE,INDETERMINATE,True,False,True,CRITICAL_VALUE_INDETERMINATE,"[""CRITICAL_VALUE_INDETERMINATE""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 28, ""kind"": ""VERSION"", ""local_context"": ""The requested version is 8.1."", ""start"": 25, ""unit"": null, ""value"": ""8.1""}], ""baseline_duration_ms"": 0.023, ""critical_value_count"": 1, ""critical_value_type"": ""VERSION"", ""duration_ms"": 0.045, ""failure_codes"": [""CRITICAL_VALUE_INDETERMINATE""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": true, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_INDETERMINATE"", ""token_traces"": [{""answer_critical_token"": {""end"": 28, ""kind"": ""VERSION"", ""local_context"": ""The requested version is 8.1."", ""start"": 25, ""unit"": null, ""value"": ""8.1""}, ""answer_local_context"": ""The requested version is 8.1."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 31, ""kind"": ""VERSION"", ""local_context"": ""The supported version is v8.1.7."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 25, ""unit"": null, ""value"": ""8.1.7""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}], ""validator_outcome"": ""INDETERMINATE"", ""validator_reason_class"": ""CRITICAL_VALUE_INDETERMINATE"", ""validator_version"": ""v3"", ""version_ambiguity"": true, ""version_specificity_reject"": false}"
A05,AMBIGUOUS_POLARITY,VERSION,UNKNOWN,INDETERMINATE,CONSERVATIVE_REJECT_OR_INDETERMINATE,INDETERMINATE,True,False,True,CRITICAL_VALUE_INDETERMINATE,"[""CRITICAL_VALUE_INDETERMINATE""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 26, ""kind"": ""NUMBER"", ""local_context"": ""The requested version is 8."", ""start"": 25, ""unit"": null, ""value"": ""8""}], ""baseline_duration_ms"": 0.022, ""critical_value_count"": 1, ""critical_value_type"": ""VERSION"", ""duration_ms"": 0.04, ""failure_codes"": [""CRITICAL_VALUE_INDETERMINATE""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": true, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_INDETERMINATE"", ""token_traces"": [{""answer_critical_token"": {""end"": 26, ""kind"": ""NUMBER"", ""local_context"": ""The requested version is 8."", ""start"": 25, ""unit"": null, ""value"": ""8""}, ""answer_local_context"": ""The requested version is 8."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""UNRELATED"", ""support_critical_tokens"": [{""end"": 31, ""kind"": ""VERSION"", ""local_context"": ""The supported version is v8.2.1."", ""relation"": ""UNRELATED"", ""start"": 25, ""unit"": null, ""value"": ""8.2.1""}], ""support_index"": 0}], ""status"": ""INDETERMINATE""}], ""validator_outcome"": ""INDETERMINATE"", ""validator_reason_class"": ""CRITICAL_VALUE_INDETERMINATE"", ""validator_version"": ""v3"", ""version_ambiguity"": true, ""version_specificity_reject"": false}"
A06,AMBIGUOUS_POLARITY,PERCENTAGE,UNKNOWN,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 23, ""kind"": ""PERCENTAGE"", ""local_context"": ""The value is either 95% or 100%."", ""start"": 20, ""unit"": ""%"", ""value"": ""95""}, {""end"": 31, ""kind"": ""PERCENTAGE"", ""local_context"": ""The value is either 95% or 100%."", ""start"": 27, ""unit"": ""%"", ""value"": ""100""}], ""baseline_duration_ms"": 0.035, ""critical_value_count"": 2, ""critical_value_type"": ""PERCENTAGE"", ""duration_ms"": 0.117, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 23, ""kind"": ""PERCENTAGE"", ""local_context"": ""The value is either 95% or 100%."", ""start"": 20, ""unit"": ""%"", ""value"": ""95""}, ""answer_local_context"": ""The value is either 95% or 100%."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 28, ""kind"": ""PERCENTAGE"", ""local_context"": ""The documented value is 100%."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 24, ""unit"": ""%"", ""value"": ""100""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}, {""answer_critical_token"": {""end"": 31, ""kind"": ""PERCENTAGE"", ""local_context"": ""The value is either 95% or 100%."", ""start"": 27, ""unit"": ""%"", ""value"": ""100""}, ""answer_local_context"": ""The value is either 95% or 100%."", ""per_support"": [{""matching_local_context"": [""The documented value is 100%.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 28, ""kind"": ""PERCENTAGE"", ""local_context"": ""The documented value is 100%."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 24, ""unit"": ""%"", ""value"": ""100""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
R01,REGRESSION,NUMBER,POSITIVE_ASSERTION,EQUIVALENT_PASS,PASS,PASS,True,True,False,CRITICAL_VALUE_SUPPORTED,[],V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 20, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1,000 bytes."", ""start"": 15, ""unit"": null, ""value"": ""1.000""}], ""baseline_duration_ms"": 0.025, ""critical_value_count"": 1, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.149, ""failure_codes"": [], ""forced_abstain"": false, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": true, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_SUPPORTED"", ""token_traces"": [{""answer_critical_token"": {""end"": 20, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1,000 bytes."", ""start"": 15, ""unit"": null, ""value"": ""1.000""}, ""answer_local_context"": ""The payload is 1,000 bytes."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 19, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1000 bytes."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 15, ""unit"": null, ""value"": ""1000""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}], ""validator_outcome"": ""PASS"", ""validator_reason_class"": ""CRITICAL_VALUE_SUPPORTED"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
R02,REGRESSION,NUMBER,UNKNOWN,INDETERMINATE,CONSERVATIVE_REJECT_OR_INDETERMINATE,INDETERMINATE,True,False,True,CRITICAL_VALUE_INDETERMINATE,"[""CRITICAL_VALUE_INDETERMINATE""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 20, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1,000."", ""start"": 15, ""unit"": null, ""value"": ""1.000""}], ""baseline_duration_ms"": 0.02, ""critical_value_count"": 1, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.055, ""failure_codes"": [""CRITICAL_VALUE_INDETERMINATE""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": true, ""locale_ambiguity"": true, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_INDETERMINATE"", ""token_traces"": [{""answer_critical_token"": {""end"": 20, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1,000."", ""start"": 15, ""unit"": null, ""value"": ""1.000""}, ""answer_local_context"": ""The payload is 1,000."", ""per_support"": [{""matching_local_context"": [], ""relation"": ""DIRECT_CONFLICT"", ""support_critical_tokens"": [{""end"": 19, ""kind"": ""NUMBER"", ""local_context"": ""The payload is 1000."", ""relation"": ""DIRECT_CONFLICT"", ""start"": 15, ""unit"": null, ""value"": ""1000""}], ""support_index"": 0}], ""status"": ""DIRECT_CONFLICT""}], ""validator_outcome"": ""INDETERMINATE"", ""validator_reason_class"": ""CRITICAL_VALUE_INDETERMINATE"", ""validator_version"": ""v3"", ""version_ambiguity"": true, ""version_specificity_reject"": false}"
R03,REGRESSION,PERCENTAGE,POSITIVE_ASSERTION,EQUIVALENT_PASS,PASS,PASS,True,True,False,CRITICAL_VALUE_SUPPORTED,[],V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 18, ""kind"": ""PERCENTAGE"", ""local_context"": ""The rate is 12.00%."", ""start"": 12, ""unit"": ""%"", ""value"": ""12.00""}], ""baseline_duration_ms"": 0.023, ""critical_value_count"": 1, ""critical_value_type"": ""PERCENTAGE"", ""duration_ms"": 0.066, ""failure_codes"": [], ""forced_abstain"": false, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": true, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_SUPPORTED"", ""token_traces"": [{""answer_critical_token"": {""end"": 18, ""kind"": ""PERCENTAGE"", ""local_context"": ""The rate is 12.00%."", ""start"": 12, ""unit"": ""%"", ""value"": ""12.00""}, ""answer_local_context"": ""The rate is 12.00%."", ""per_support"": [{""matching_local_context"": [""The rate is 12.00%.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 18, ""kind"": ""PERCENTAGE"", ""local_context"": ""The rate is 12.00%."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 12, ""unit"": ""%"", ""value"": ""12.00""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""PASS"", ""validator_reason_class"": ""CRITICAL_VALUE_SUPPORTED"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
R04,REGRESSION,IDENTIFIER,POSITIVE_ASSERTION,EQUIVALENT_PASS,PASS,PASS,True,True,False,CRITICAL_VALUE_SUPPORTED,[],V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 15, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE is -204."", ""start"": 12, ""unit"": null, ""value"": ""204""}], ""baseline_duration_ms"": 0.02, ""critical_value_count"": 1, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.037, ""failure_codes"": [], ""forced_abstain"": false, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": true, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_SUPPORTED"", ""token_traces"": [{""answer_critical_token"": {""end"": 15, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE is -204."", ""start"": 12, ""unit"": null, ""value"": ""204""}, ""answer_local_context"": ""SQLCODE is -204."", ""per_support"": [{""matching_local_context"": [""SQLCODE -204 is documented.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 12, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE -204 is documented."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 9, ""unit"": null, ""value"": ""204""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""PASS"", ""validator_reason_class"": ""CRITICAL_VALUE_SUPPORTED"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
R05,REGRESSION,IDENTIFIER,POSITIVE_ASSERTION,TRUE_CONFLICT,CONSERVATIVE_REJECT_OR_INDETERMINATE,REJECT,True,False,True,CRITICAL_VALUE_DIRECT_CONFLICT,"[""CRITICAL_VALUE_DIRECT_CONFLICT""]",V3_REPRODUCTION,"{""answer_critical_tokens"": [{""end"": 15, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE is -204."", ""start"": 12, ""unit"": null, ""value"": ""204""}], ""baseline_duration_ms"": 0.019, ""critical_value_count"": 1, ""critical_value_type"": ""NUMBER"", ""duration_ms"": 0.092, ""failure_codes"": [""CRITICAL_VALUE_DIRECT_CONFLICT""], ""forced_abstain"": true, ""identifier_reject"": false, ""indeterminate"": false, ""locale_ambiguity"": false, ""pass"": false, ""shadow_disagreement"": null, ""shadow_enabled"": false, ""shadow_error"": false, ""shadow_error_class"": null, ""shadow_v3_duration_ms"": 0.0, ""shadow_v3_outcome"": null, ""shadow_v3_reason_class"": null, ""status"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""token_traces"": [{""answer_critical_token"": {""end"": 15, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE is -204."", ""start"": 12, ""unit"": null, ""value"": ""204""}, ""answer_local_context"": ""SQLCODE is -204."", ""per_support"": [{""matching_local_context"": [""SQLCODE 204 is documented.""], ""relation"": ""DIRECT_SUPPORT"", ""support_critical_tokens"": [{""end"": 11, ""kind"": ""NUMBER"", ""local_context"": ""SQLCODE 204 is documented."", ""relation"": ""DIRECT_SUPPORT"", ""start"": 8, ""unit"": null, ""value"": ""204""}], ""support_index"": 0}], ""status"": ""DIRECT_SUPPORT""}], ""validator_outcome"": ""REJECT"", ""validator_reason_class"": ""CRITICAL_VALUE_DIRECT_CONFLICT"", ""validator_version"": ""v3"", ""version_ambiguity"": false, ""version_specificity_reject"": false}"
